query_idx	query_scan	query_file	query_precursor_mz	library_idx	library_scan	library_filename	library_precursor_mz	cosine	matched_peaks	delta_mz	ADDUCT	ANALYZER	CHARGE	CHROMATOGRAPHY	COLLISION_ENERGY	DATACOLLECTOR	EXACTMASS	FILENAME	FORMULA	FRAGMENTATION_METHOD	INCHI	INCHIAUX	INSTRUMENT_MODEL	INSTRUMENT_VENDOR	IONIZATION	IONMODE	LIBRARYQUALITY	MS2_EXPLAINED_INTENSITY	MSLEVEL	NAME	ORGANISM	PEPMASS	PI	PUBMED	SCANS	SEQ	SMILES	SOURCE_INSTRUMENT	SPECTRUMID	SPLASH	SUBMITUSER	TITLE	USI
1617	3125	aligned_features_filled.mgf	810.5964	34173	2514	GNPS-NIST14-MATCHES.mgf	810.5908	0.7593	12	0.0056			1		30.0	Data deposited by mjmeehan		070cdc7ef77c4567a2031d5f5d521a80/40-lungs.mzXML		N/A	N/A	N/A				Positive	3		2	Spectral Match to 1-Octadecanoyl-2-octadecenoyl-sn-glycero-3-phosphocholine from NIST14 [M+Na]+	GNPS-NIST14-MATCHES	810.590759	Data from Gabriel Haddad	N/A	2514	*..*	N/A	ESI-Q-TOF	CCMSLIB00003137148		mwang87	CCMSLIB00003137148	mzspec:GNPS:GNPS-NIST14-MATCHES:accession:CCMSLIB00003137148
1623	3140	aligned_features_filled.mgf	673.5302	765172	7103	PNNL-LIPIDS-POSITIVE.mgf	673.5280	0.8277	6	0.0022			1		N/A	Thomas Metz		spectra_from_json.mgf		N/A	N/A	N/A				Positive	1		2	SM(d18:2/14:0); [M+H]+ C37H74N2O6P1 [M+H]+	PNNL-LIPIDS-POSITIVE	673.528	Thomas Metz	N/A	7103	*..*	N/A	LC-ESI-HCD; Velos	CCMSLIB00010067620		mwang87	CCMSLIB00010067620	mzspec:GNPS:PNNL-LIPIDS-POSITIVE:accession:CCMSLIB00010067620
1640	3179	aligned_features_filled.mgf	758.5712	35727	2524	GNPS-NIST14-MATCHES.mgf	758.5689	0.9687	8	0.0023			1		30.0	Data deposited by fevargas		42cb359e331348fa9666dd638f3dbaba/Urine_Rat_A.mzXML		N/A	N/A	N/A				Positive	3		2	Spectral Match to 1-Hexadecanoyl-2-octadecadienoyl-sn-glycero-3-phosphocholine from NIST14 [M+H]+	GNPS-NIST14-MATCHES	758.568938	Data from Kevin Bush	N/A	2524	*..*	N/A	ESI-Q-TOF	CCMSLIB00003138795		mwang87	CCMSLIB00003138795	mzspec:GNPS:GNPS-NIST14-MATCHES:accession:CCMSLIB00003138795
1647	3195	aligned_features_filled.mgf	556.5289	760914	2845	PNNL-LIPIDS-POSITIVE.mgf	556.5300	0.7520	8	-0.0012			1		N/A	Thomas Metz		spectra_from_json.mgf		N/A	N/A	N/A				Positive	1		2	Cer(d18:0/16:0(2OH)); [M+H]+ C34H70N1O4 [M+H]+	PNNL-LIPIDS-POSITIVE	556.53	Thomas Metz	N/A	2845	*..*	N/A	LC-ESI-HCD; Velos	CCMSLIB00010058107		mwang87	CCMSLIB00010058107	mzspec:GNPS:PNNL-LIPIDS-POSITIVE:accession:CCMSLIB00010058107
1664	3246	aligned_features_filled.mgf	453.3432	161773	7053	GNPS-ION-MOBILITY-LIBRARY.mgf	453.3420	0.7063	11	0.0012			1		N/A	victoriadeleray		spectra_from_json.mgf		N/A	InChI=1S/C30H44O3/c1-20-13-14-22(3)25(19-20)32-16-12-15-30(10,11)27(31)33-26-23(28(4,5)6)17-21(2)18-24(26)29(7,8)9/h13-14,17-19H,12,15-16H2,1-11H3	MLRZUMHKKWLFGY-UHFFFAOYSA-N				Positive	1		2	gemfibrozile_2,6-di-tert-butyl-4-methylphenol [M+H]+	GNPS-ION-MOBILITY-LIBRARY	453.342	Pieter Dorrestein	N/A	7053	*..*	Cc1ccc(C)c(OCCCC(C)(C)C(=O)Oc2c(C(C)(C)C)cc(C)cc2C(C)(C)C)c1	LC-ESI-ToF	CCMSLIB00017433327		jzemlin	CCMSLIB00017433327	mzspec:GNPS:GNPS-ION-MOBILITY-LIBRARY:accession:CCMSLIB00017433327
1699	3332	aligned_features_filled.mgf	466.3306	717685	3668	GNPS-LIBRARY.mgf	466.3280	0.7314	10	0.0026			1		N/A	lfnothias		spectra_from_json.mgf		N/A	N/A	N/A				Positive	3		2	TOP19 Psoriasis feature - Unknown FeatureID=3668 [M+H]+	GNPS-LIBRARY	466.328	Dorrestein	N/A	3668	*..*	N/A	LC-ESI-qTof	CCMSLIB00004684237		lfnothias	CCMSLIB00004684237	mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00004684237
1724	3397	aligned_features_filled.mgf	526.4316	160296	3810	GNPS-ION-MOBILITY-LIBRARY.mgf	526.4300	0.7752	11	0.0016			1		N/A	victoriadeleray		spectra_from_json.mgf		N/A	InChI=1S/C34H55NO3/c1-20(4-7-30(38)35-34-17-21-12-22(18-34)14-23(13-21)19-34)26-5-6-27-31-28(9-11-33(26,27)3)32(2)10-8-25(36)15-24(32)16-29(31)37/h20-29,31,36-37H,4-19H2,1-3H3,(H,35,38)/t20-,21?,22?,23?,24?,25-,26-,27+,28+,29-,31+,32+,33-,34?/m1/s1	ZDKCUZOBWQOONE-WVNPVXECSA-N				Positive	1		2	CDCA_amantadine [M+H]+	GNPS-ION-MOBILITY-LIBRARY	526.43	Pieter Dorrestein	N/A	3810	*..*	C[C@H](CCC(=O)NC12CC3CC(CC(C3)C1)C2)[C@H]1CC[C@H]2[C@@H]3[C@H](O)CC4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C	LC-ESI-ToF	CCMSLIB00017430733		jzemlin	CCMSLIB00017430733	mzspec:GNPS:GNPS-ION-MOBILITY-LIBRARY:accession:CCMSLIB00017430733
1730	3416	aligned_features_filled.mgf	800.6525	781073	23005	PNNL-LIPIDS-POSITIVE.mgf	800.6170	0.8935	6	0.0355			1		N/A	Thomas Metz		spectra_from_json.mgf		N/A	N/A	N/A				Positive	1		2	PC(18:1/19:1); [M+H]+ C45H87N1O8P1 [M+H]+	PNNL-LIPIDS-POSITIVE	800.617	Thomas Metz	N/A	23005	*..*	N/A	LC-ESI-HCD; Velos	CCMSLIB00010094409		mwang87	CCMSLIB00010094409	mzspec:GNPS:PNNL-LIPIDS-POSITIVE:accession:CCMSLIB00010094409
1743	3450	aligned_features_filled.mgf	796.6179	762672	4603	PNNL-LIPIDS-POSITIVE.mgf	796.6220	0.8064	10	-0.0041			1		N/A	Thomas Metz		spectra_from_json.mgf		N/A	N/A	N/A				Positive	1		2	PC(O-16:0/22:4); [M+H]+ C46H87N1O7P1 [M+H]+	PNNL-LIPIDS-POSITIVE	796.622	Thomas Metz	N/A	4603	*..*	N/A	LC-ESI-HCD; Velos	CCMSLIB00010061787		mwang87	CCMSLIB00010061787	mzspec:GNPS:PNNL-LIPIDS-POSITIVE:accession:CCMSLIB00010061787
1748	3469	aligned_features_filled.mgf	391.2856	34705	38	GNPS-NIST14-MATCHES.mgf	391.2846	0.7875	7	0.0010			1		30.0	Data deposited by mjmeehan		657eb45679814d8895d947698dd26e24/19-F-11.mzXML		N/A	InChI=1S/C24H38O4/c1-5-9-13-19(7-3)17-27-23(25)21-15-11-12-16-22(21)24(26)28-18-20(8-4)14-10-6-2/h11-12,15-16,19-20H,5-10,13-14,17-18H2,1-4H3	BJQHLKABXJIVAM-UHFFFAOYSA-N				Positive	3		2	Spectral Match to Bis(2-ethylhexyl) phthalate from NIST14 [M+H]+	GNPS-NIST14-MATCHES	391.284586	Data from Gabriel Haddad	N/A	38	*..*	CCCCC(CC)COC(=O)C1=CC=CC=C1C(=O)OCC(CC)CCCC	ESI-QQQ	CCMSLIB00003137685		mwang87	CCMSLIB00003137685	mzspec:GNPS:GNPS-NIST14-MATCHES:accession:CCMSLIB00003137685
1783	3564	aligned_features_filled.mgf	532.3734	34277	1679	GNPS-NIST14-MATCHES.mgf	532.3735	0.9036	9	-0.0001			1		30.0	Data deposited by daniel		c433b7408c9a4c4db02abf0cd1dcf044/Coral_B8.mzXML		N/A	InChI=1S/C26H56NO6P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-22-31-24-26(28)25-33-34(29,30)32-23-21-27(2,3)4/h26,28H,5-25H2,1-4H3	XKBJVQHMEXMFDZ-UHFFFAOYSA-N				Positive	3		2	Spectral Match to Lyso-PAF C-18 from NIST14 [M+Na]+	GNPS-NIST14-MATCHES	532.373493	Data from Pieter Dorrestein	N/A	1679	*..*	CCCCCCCCCCCCCCCCCCOCC(COP(=O)([O-])OCC[N+](C)(C)C)O	ESI-qTof	CCMSLIB00003137258		mwang87	CCMSLIB00003137258	mzspec:GNPS:GNPS-NIST14-MATCHES:accession:CCMSLIB00003137258
1791	3583	aligned_features_filled.mgf	756.5522	773162	15093	PNNL-LIPIDS-POSITIVE.mgf	756.5540	0.8150	6	-0.0018			1		N/A	Thomas Metz		spectra_from_json.mgf		N/A	N/A	N/A				Positive	1		2	PC(16:1/18:2); [M+H]+ C42H79N1O8P1 [M+H]+	PNNL-LIPIDS-POSITIVE	756.554	Thomas Metz	N/A	15093	*..*	N/A	LC-ESI-HCD; Velos	CCMSLIB00010084384		mwang87	CCMSLIB00010084384	mzspec:GNPS:PNNL-LIPIDS-POSITIVE:accession:CCMSLIB00010084384
1797	3599	aligned_features_filled.mgf	820.7370	779745	21677	PNNL-LIPIDS-POSITIVE.mgf	820.7390	0.7113	15	-0.0020			1		N/A	Thomas Metz		spectra_from_json.mgf		N/A	N/A	N/A				Positive	1		2	TG(14:0/16:1/18:1); [M+NH4]+ C51H98N1O6 [M+NH3+H]+	PNNL-LIPIDS-POSITIVE	820.739	Thomas Metz	N/A	21677	*..*	N/A	LC-ESI-HCD; Velos	CCMSLIB00010093081		mwang87	CCMSLIB00010093081	mzspec:GNPS:PNNL-LIPIDS-POSITIVE:accession:CCMSLIB00010093081
1810	3639	aligned_features_filled.mgf	794.6086	780325	22257	PNNL-LIPIDS-POSITIVE.mgf	794.6060	0.8279	13	0.0026			1		N/A	Thomas Metz		spectra_from_json.mgf		N/A	N/A	N/A				Positive	1		2	PC(O-18:1/20:4); [M+H]+ C46H85N1O7P1 [M+H]+	PNNL-LIPIDS-POSITIVE	794.606	Thomas Metz	N/A	22257	*..*	N/A	LC-ESI-HCD; Velos	CCMSLIB00010093661		mwang87	CCMSLIB00010093661	mzspec:GNPS:PNNL-LIPIDS-POSITIVE:accession:CCMSLIB00010093661
1816	3653	aligned_features_filled.mgf	359.3179	36508	4096	GNPS-NIST14-MATCHES.mgf	359.3200	0.7225	7	-0.0021			1		35.0	Data deposited by eriche		311e249236334ffba3f657124a66ce9c/EH_11092013_Ento_Sponge.mzXML		N/A	InChI=1S/C21H42O4/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-21(24)25-19-20(23)18-22/h20,22-23H,2-19H2,1H3	VBICKXHEKHSIBG-UHFFFAOYSA-N				Positive	3		2	Spectral Match to Glycerol 1-stearate from NIST14 [M+H]+	GNPS-NIST14-MATCHES	359.32	Data from Piel	N/A	4096	*..*	CCCCCCCCCCCCCCCCCC(=O)OCC(CO)O	ESI-QQQ	CCMSLIB00003139547		mwang87	CCMSLIB00003139547	mzspec:GNPS:GNPS-NIST14-MATCHES:accession:CCMSLIB00003139547
1822	3671	aligned_features_filled.mgf	732.5868	33582	2483	GNPS-NIST14-MATCHES.mgf	732.5535	0.9291	8	0.0333			1		30.0	Data deposited by mjmeehan		657eb45679814d8895d947698dd26e24/03-lungs.mzXML		N/A	InChI=1S/C40H78NO8P/c1-6-8-10-12-14-16-18-19-20-21-23-24-26-28-30-32-39(42)46-36-38(37-48-50(44,45)47-35-34-41(3,4)5)49-40(43)33-31-29-27-25-22-17-15-13-11-9-7-2/h19-20,38H,6-18,21-37H2,1-5H3/b20-19-/t38-/m1/s1	KIVAJCJTVPWSRJ-OQHNRNOKSA-N				Positive	3		2	Spectral Match to 1-(9Z-Octadecenoyl)-2-tetradecanoyl-sn-glycero-3-phosphocholine from NIST14 [M+H]+	GNPS-NIST14-MATCHES	732.553448	Data from Gabriel Haddad	N/A	2483	*..*	CCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\CCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C	ESI-qTof	CCMSLIB00003136587		mwang87	CCMSLIB00003136587	mzspec:GNPS:GNPS-NIST14-MATCHES:accession:CCMSLIB00003136587
1838	3706	aligned_features_filled.mgf	302.3052	131608	41254	MASSBANK.mgf	302.3050	0.9205	7	0.0002			1		N/A	Massbank		spectra_from_json.mgf		N/A	InChI=1S/C18H39NO2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-19(15-17-20)16-18-21/h20-21H,2-18H2,1H3	CPHJEACXPATRSU-UHFFFAOYSA-N				Positive	3		2	Massbank:LU100203 2,2'-(Tetradecylimino)diethanol|Tetradecyldiethanolamine [M+H]+	MASSBANK	302.305	Massbank	N/A	41254	*..*	CCCCCCCCCCCCCCN(CCO)CCO	ESI-Hybrid FT	CCMSLIB00005766805		mwang87	CCMSLIB00005766805	mzspec:GNPS:MASSBANK:accession:CCMSLIB00005766805
1879	3802	aligned_features_filled.mgf	810.5961	32131	2562	GNPS-NIST14-MATCHES.mgf	810.5989	0.7922	11	-0.0028			1		30.0	Data deposited by mjmeehan		dbb6e9a4b71d47e694de769b7a16bfd5/18-lungs.mzXML		N/A	N/A	N/A				Positive	3		2	Spectral Match to 1-Octadecanoyl-2-octadecenoyl-sn-glycero-3-phosphocholine from NIST14 [M+Na]+	GNPS-NIST14-MATCHES	810.598938	Data from Gabriel Haddad	N/A	2562	*..*	N/A	ESI-Q-TOF	CCMSLIB00003135060		mwang87	CCMSLIB00003135060	mzspec:GNPS:GNPS-NIST14-MATCHES:accession:CCMSLIB00003135060
1891	3847	aligned_features_filled.mgf	770.6038	781021	22953	PNNL-LIPIDS-POSITIVE.mgf	770.5700	0.8025	9	0.0338			1		N/A	Thomas Metz		spectra_from_json.mgf		N/A	N/A	N/A				Positive	1		2	PC(17:1/18:2); [M+H]+ C43H81N1O8P1 [M+H]+	PNNL-LIPIDS-POSITIVE	770.57	Thomas Metz	N/A	22953	*..*	N/A	LC-ESI-HCD; Velos	CCMSLIB00010094357		mwang87	CCMSLIB00010094357	mzspec:GNPS:PNNL-LIPIDS-POSITIVE:accession:CCMSLIB00010094357
1898	3869	aligned_features_filled.mgf	315.1952	54335	7963	MONA.mgf	315.1950	0.7995	7	0.0002			1		N/A	MoNA:VF-NPL-QEHF007963		spectra_from_json.mgf		N/A	InChI=1S/C20H26O3/c1-12(2)13-6-7-15-14(10-13)16(21)11-17-19(15,3)8-5-9-20(17,4)18(22)23/h6-7,10,12,17H,5,8-9,11H2,1-4H3,(H,22,23)	MSWJSDLNPCSSNW-UHFFFAOYSA-N				positive	3		2	1,4a-dimethyl-9-oxo-7-propan-2-yl-3,4,10,10a-tetrahydro-2H-phenanthrene-1-carboxylic acid [M+H]+	MONA	315.195	MoNA	N/A	7963	*..*	CC(C)c1ccc2c(c1)C(=O)CC1C(C)(C(=O)O)CCCC21C	ESI-QFT	CCMSLIB00004699026		mwang87	CCMSLIB00004699026	mzspec:GNPS:MONA:accession:CCMSLIB00004699026
1931	3945	aligned_features_filled.mgf	746.5983	772712	14643	PNNL-LIPIDS-POSITIVE.mgf	746.6060	0.7697	10	-0.0077			1		N/A	Thomas Metz		spectra_from_json.mgf		N/A	N/A	N/A				Positive	1		2	PC(O-16:1/18:0); [M+H]+ C42H85N1O7P1 [M+H]+	PNNL-LIPIDS-POSITIVE	746.606	Thomas Metz	N/A	14643	*..*	N/A	LC-ESI-HCD; Velos	CCMSLIB00010083454		mwang87	CCMSLIB00010083454	mzspec:GNPS:PNNL-LIPIDS-POSITIVE:accession:CCMSLIB00010083454
1972	4066	aligned_features_filled.mgf	718.5724	772084	14015	PNNL-LIPIDS-POSITIVE.mgf	718.5750	0.8236	7	-0.0026			1		N/A	Thomas Metz		spectra_from_json.mgf		N/A	N/A	N/A				Positive	1		2	PC(O-16:0/16:1); [M+H]+ C40H81N1O7P1 [M+H]+	PNNL-LIPIDS-POSITIVE	718.575	Thomas Metz	N/A	14015	*..*	N/A	LC-ESI-HCD; Velos	CCMSLIB00010082154		mwang87	CCMSLIB00010082154	mzspec:GNPS:PNNL-LIPIDS-POSITIVE:accession:CCMSLIB00010082154
1974	4078	aligned_features_filled.mgf	476.2760	36194	7851	GNPS-NIST14-MATCHES.mgf	476.2745	0.7036	7	0.0015			1		30.0	Data deposited by daniel		657eb45679814d8895d947698dd26e24/NIST_STD_05_c.mzXML		N/A	InChI=1S/C21H44NO7P/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-21(24)27-18-20(23)19-29-30(25,26)28-17-16-22/h20,23H,2-19,22H2,1H3,(H,25,26)/t20-/m1/s1	YVYMBNSKXOXSKW-HXUWFJFHSA-N				Positive	3		2	Spectral Match to 1-Hexadecanoyl-sn-glycero-3-phosphoethanolamine from NIST14 [M+Na]+	GNPS-NIST14-MATCHES	476.27453	Data from Pieter Dorrestein	N/A	7851	*..*	CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)O	ESI-qTof	CCMSLIB00003139209		mwang87	CCMSLIB00003139209	mzspec:GNPS:GNPS-NIST14-MATCHES:accession:CCMSLIB00003139209
2158	4667	aligned_features_filled.mgf	524.3724	110916	13174	MASSBANK.mgf	524.3710	0.8328	6	0.0014			1		N/A	Massbank		spectra_from_json.mgf		N/A	InChI=1S/C26H54NO7P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-26(29)32-23-25(28)24-34-35(30,31)33-22-21-27(2,3)4/h25,28H,5-24H2,1-4H3/t25-/m1/s1	IHNKQIMGVNPMTC-RUZDIDTESA-N				Positive	3		2	Massbank:RP025802 1-Stearoyl-sn-glycero-3-phosphocholine|1-octadecanoyl-sn-glycero-3-phosphocholine|[(2R)-2-hydroxy-3-octadecanoyloxypropyl] 2-(trimethylazaniumyl)ethyl phosphate [M+H]+	MASSBANK	524.371	Massbank	N/A	13174	*..*	[H][C@@](O)(COC(=O)CCCCCCCCCCCCCCCCC)COP([O-])(=O)OCC[N+](C)(C)C	ESI-qTof	CCMSLIB00005738725		mwang87	CCMSLIB00005738725	mzspec:GNPS:MASSBANK:accession:CCMSLIB00005738725
2183	4764	aligned_features_filled.mgf	676.4900	764774	6705	PNNL-LIPIDS-POSITIVE.mgf	676.4920	0.7269	7	-0.0020			1		N/A	Thomas Metz		spectra_from_json.mgf		N/A	N/A	N/A				Positive	1		2	PE(14:1/17:0); [M+H]+ C36H71N1O8P1 [M+H]+	PNNL-LIPIDS-POSITIVE	676.492	Thomas Metz	N/A	6705	*..*	N/A	LC-ESI-HCD; Velos	CCMSLIB00010066790		mwang87	CCMSLIB00010066790	mzspec:GNPS:PNNL-LIPIDS-POSITIVE:accession:CCMSLIB00010066790
2208	4834	aligned_features_filled.mgf	815.6996	32513	2357	GNPS-NIST14-MATCHES.mgf	815.7004	0.7981	6	-0.0009			1		30.0	Data deposited by mjmeehan		ba311de896ac43dc9cc36bb3fade6642/Blood_Blank_pos_C18_QE_19.mzXML		N/A	N/A	N/A				Positive	3		2	Spectral Match to N-Tetracosanoyl-4-sphingenyl-1-O-phosphorylcholine from NIST14 [M+H]+	GNPS-NIST14-MATCHES	815.700439	Data from Gabriel Haddad	N/A	2357	*..*	N/A	ESI-Q-TOF	CCMSLIB00003135443		mwang87	CCMSLIB00003135443	mzspec:GNPS:GNPS-NIST14-MATCHES:accession:CCMSLIB00003135443
2219	4855	aligned_features_filled.mgf	820.6204	776491	18423	PNNL-LIPIDS-POSITIVE.mgf	820.5860	0.7979	6	0.0344			1		N/A	Thomas Metz		spectra_from_json.mgf		N/A	N/A	N/A				Positive	1		2	PC(17:0/22:6); [M+H]+ C47H83N1O8P1 [M+H]+	PNNL-LIPIDS-POSITIVE	820.586	Thomas Metz	N/A	18423	*..*	N/A	LC-ESI-HCD; Velos	CCMSLIB00010089827		mwang87	CCMSLIB00010089827	mzspec:GNPS:PNNL-LIPIDS-POSITIVE:accession:CCMSLIB00010089827
2338	5240	aligned_features_filled.mgf	258.2792	168126	6140	WFSR-LIBRARY.mgf	258.2790	0.7126	6	0.0002			1		N/A	Sjors Rasker, Wout Bergkamp		spectra_from_json.mgf		N/A	InChI=1S/C16H35NO/c1-4-5-6-7-8-9-10-11-12-13-14-15-16-17(2,3)18/h4-16H2,1-3H3	ONHFWHCMZAJCFB-UHFFFAOYSA-N				Positive	1		2	Myristamine oxide_CE15 [M+H]+	WFSR-LIBRARY	258.279	Federico Padilla-Gonzalez	N/A	6140	*..*	CCCCCCCCCCCCCC[N+](C)(C)[O-]	ESI-Orbitrap	CCMSLIB00013939921		jzemlin	CCMSLIB00013939921	mzspec:GNPS:WFSR-LIBRARY:accession:CCMSLIB00013939921
2364	5345	aligned_features_filled.mgf	600.4663	489861	12860	MSNLIB-POSITIVE.mgf	600.4680	0.7852	13	-0.0017			1		N/A	Corinna Brungs		spectra_from_json.mgf		N/A	InChI=1S/C30H62O10/c1-2-3-4-5-6-7-8-9-10-11-13-32-15-17-34-19-21-36-23-25-38-27-29-40-30-28-39-26-24-37-22-20-35-18-16-33-14-12-31/h31H,2-30H2,1H3	ONJQDTZCDSESIW-UHFFFAOYSA-N				Positive	1		2	Polidocanol [M+NH3+H]+	MSNLIB-POSITIVE	600.468	Tomas Pluskal	N/A	12860	*..*	CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO	ESI-Orbitrap	CCMSLIB00012287161		jzemlin	CCMSLIB00012287161	mzspec:GNPS:MSNLIB-POSITIVE:accession:CCMSLIB00012287161
2370	5364	aligned_features_filled.mgf	304.2983	32866	1625	GNPS-NIST14-MATCHES.mgf	304.3005	0.7995	6	-0.0022			1		N/A	Data deposited by marjo		ba311de896ac43dc9cc36bb3fade6642/s103-v312.mgf		N/A	InChI=1S/C21H38N/c1-4-5-6-7-8-9-10-11-12-16-19-22(2,3)20-21-17-14-13-15-18-21/h13-15,17-18H,4-12,16,19-20H2,1-3H3/q+1	CYDRXTMLKJDRQH-UHFFFAOYSA-N				Positive	3		2	Spectral Match to Benzyldodecyldimethylammonium from NIST14 [M]+	GNPS-NIST14-MATCHES	304.3005	Data from Maria Maansson	N/A	1625	*..*	CCCCCCCCCCCC[N+](C)(C)CC1=CC=CC=C1	ESI-QQQ	CCMSLIB00003136054		mwang87	CCMSLIB00003136054	mzspec:GNPS:GNPS-NIST14-MATCHES:accession:CCMSLIB00003136054
2442	5604	aligned_features_filled.mgf	732.5772	33581	2561	GNPS-NIST14-MATCHES.mgf	732.5538	0.9843	12	0.0234			1		30.0	Data deposited by mjmeehan		657eb45679814d8895d947698dd26e24/03-lungs.mzXML		N/A	InChI=1S/C40H78NO8P/c1-6-8-10-12-14-16-18-19-20-21-23-24-26-28-30-32-39(42)46-36-38(37-48-50(44,45)47-35-34-41(3,4)5)49-40(43)33-31-29-27-25-22-17-15-13-11-9-7-2/h19-20,38H,6-18,21-37H2,1-5H3/b20-19-/t38-/m1/s1	KIVAJCJTVPWSRJ-OQHNRNOKSA-N				Positive	3		2	Spectral Match to 1-(9Z-Octadecenoyl)-2-tetradecanoyl-sn-glycero-3-phosphocholine from NIST14 [M+H]+	GNPS-NIST14-MATCHES	732.553742	Data from Gabriel Haddad	N/A	2561	*..*	CCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\CCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C	ESI-qTof	CCMSLIB00003136557		mwang87	CCMSLIB00003136557	mzspec:GNPS:GNPS-NIST14-MATCHES:accession:CCMSLIB00003136557
2457	5647	aligned_features_filled.mgf	800.6145	763114	5045	PNNL-LIPIDS-POSITIVE.mgf	800.6170	0.8167	6	-0.0025			1		N/A	Thomas Metz		spectra_from_json.mgf		N/A	N/A	N/A				Positive	1		2	PC(18:2/19:0); [M+H]+ C45H87N1O8P1 [M+H]+	PNNL-LIPIDS-POSITIVE	800.617	Thomas Metz	N/A	5045	*..*	N/A	LC-ESI-HCD; Velos	CCMSLIB00010062982		mwang87	CCMSLIB00010062982	mzspec:GNPS:PNNL-LIPIDS-POSITIVE:accession:CCMSLIB00010062982
2479	5751	aligned_features_filled.mgf	316.2475	79780	1464	MONA.mgf	316.2480	0.7717	7	-0.0005			1		N/A	MoNA:MoNA032747		spectra_from_json.mgf		N/A	InChI=1S/C17H33NO4/c1-5-6-7-8-9-10-11-12-17(21)22-15(13-16(19)20)14-18(2,3)4/h15H,5-14H2,1-4H3	LZOSYCMHQXPBFU-UHFFFAOYSA-N				positive	3		2	DECANOYLCARNITINE [M+H]+	MONA	316.248	MoNA	N/A	1464	*..*	CCCCCCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C	ESI-qTof	CCMSLIB00006681617		mpanitchpakdi	CCMSLIB00006681617	mzspec:GNPS:MONA:accession:CCMSLIB00006681617
2484	5765	aligned_features_filled.mgf	671.3796	716980	1807	GNPS-LIBRARY.mgf	671.3780	0.7238	12	0.0016			1		N/A	HW		spectra_from_json.mgf		N/A	N/A	N/A				Positive	3		2	GameXPeptide E [M+H]+	GNPS-LIBRARY	671.378	HW	N/A	1807	*..*	N/A	LC-ESI-qTof	CCMSLIB00001059265		sniperwolff	CCMSLIB00001059265	mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00001059265
2546	5979	aligned_features_filled.mgf	520.3420	781829	23761	PNNL-LIPIDS-POSITIVE.mgf	520.3400	0.7984	8	0.0020			1		N/A	Thomas Metz		spectra_from_json.mgf		N/A	N/A	N/A				Positive	1		2	PC(18:2/0:0); [M+H]+ C26H51N1O7P1 [M+H]+	PNNL-LIPIDS-POSITIVE	520.34	Thomas Metz	N/A	23761	*..*	N/A	LC-ESI-HCD; Velos	CCMSLIB00010095165		mwang87	CCMSLIB00010095165	mzspec:GNPS:PNNL-LIPIDS-POSITIVE:accession:CCMSLIB00010095165
2672	6438	aligned_features_filled.mgf	827.6983	759688	1619	PNNL-LIPIDS-POSITIVE.mgf	827.7010	0.7330	6	-0.0027			1		N/A	Thomas Metz		spectra_from_json.mgf		N/A	N/A	N/A				Positive	1		2	SM(d19:1/24:1); [M+H]+ C48H96N2O6P1 [M+H]+	PNNL-LIPIDS-POSITIVE	827.701	Thomas Metz	N/A	1619	*..*	N/A	LC-ESI-HCD; Velos	CCMSLIB00010056881		mwang87	CCMSLIB00010056881	mzspec:GNPS:PNNL-LIPIDS-POSITIVE:accession:CCMSLIB00010056881
2682	6483	aligned_features_filled.mgf	496.3381	763320	5251	PNNL-LIPIDS-POSITIVE.mgf	496.3400	0.8973	6	-0.0019			1		N/A	Thomas Metz		spectra_from_json.mgf		N/A	N/A	N/A				Positive	1		2	PC(0:0/16:0); [M+H]+ C24H51N1O7P1 [M+H]+	PNNL-LIPIDS-POSITIVE	496.34	Thomas Metz	N/A	5251	*..*	N/A	LC-ESI-HCD; Velos	CCMSLIB00010063486		mwang87	CCMSLIB00010063486	mzspec:GNPS:PNNL-LIPIDS-POSITIVE:accession:CCMSLIB00010063486
